date_gmt,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask,volume
2025-01-02 04:15:00,1.03742,1.03751,1.03709,1.03711,1.03746,1.03752,1.03713,1.03714,350
2025-01-02 04:30:00,1.03712,1.03716,1.03664,1.03669,1.03714,1.03718,1.03667,1.03673,360
2025-01-02 04:45:00,1.03669,1.03705,1.03664,1.03692,1.03672,1.03708,1.03668,1.03696,236
2025-01-02 05:00:00,1.03693,1.03706,1.03655,1.03662,1.03697,1.0371,1.03657,1.03666,328
2025-01-02 05:15:00,1.03663,1.0367,1.03635,1.03646,1.03667,1.03672,1.03638,1.03649,297
2025-01-02 05:30:00,1.03647,1.03653,1.03618,1.03618,1.03649,1.03656,1.03622,1.03622,267
2025-01-02 05:45:00,1.03619,1.03648,1.03617,1.03638,1.03622,1.03653,1.03621,1.03641,364
2025-01-02 06:00:00,1.03637,1.03637,1.03607,1.03623,1.03641,1.03641,1.0361,1.03625,544
2025-01-02 06:15:00,1.03622,1.03633,1.03603,1.03616,1.03625,1.03637,1.03606,1.0362,424
2025-01-02 06:30:00,1.03616,1.03639,1.03599,1.03632,1.03619,1.03643,1.03603,1.03637,688
2025-01-02 06:45:00,1.03633,1.0365,1.03622,1.03637,1.03637,1.03654,1.03625,1.0364,665
2025-01-02 07:00:00,1.03637,1.03682,1.03629,1.03675,1.03639,1.03684,1.03632,1.0368,1203
2025-01-02 07:15:00,1.03675,1.03695,1.03659,1.03686,1.03678,1.03697,1.03661,1.03689,740
2025-01-02 07:30:00,1.03688,1.03694,1.03659,1.03681,1.0369,1.03697,1.03662,1.03685,818
2025-01-02 07:45:00,1.03682,1.03723,1.03623,1.03627,1.03685,1.03726,1.03626,1.03629,854
2025-01-02 08:00:00,1.03628,1.03709,1.03578,1.03579,1.03629,1.03712,1.03581,1.03583,1911
2025-01-02 08:15:00,1.03579,1.03594,1.03483,1.03487,1.03581,1.03595,1.03485,1.03491,1363
2025-01-02 08:30:00,1.03487,1.03604,1.03461,1.03581,1.0349,1.03607,1.03466,1.03584,1391
2025-01-02 08:45:00,1.03587,1.03628,1.03552,1.03627,1.03588,1.03632,1.03555,1.03631,1299
2025-01-02 09:00:00,1.03626,1.03666,1.03569,1.03629,1.03631,1.0367,1.03573,1.03632,1398
2025-01-02 09:15:00,1.0363,1.03701,1.03614,1.0362,1.03633,1.03704,1.03618,1.03623,1103
2025-01-02 09:30:00,1.0362,1.03647,1.0355,1.03557,1.03624,1.0365,1.03551,1.0356,1081
2025-01-02 09:45:00,1.03556,1.03572,1.03493,1.03515,1.0356,1.03575,1.03496,1.03519,972
2025-01-02 10:00:00,1.03514,1.03551,1.03514,1.03536,1.03518,1.03555,1.03518,1.03539,1122
2025-01-02 10:15:00,1.03536,1.03568,1.03499,1.03506,1.03538,1.03571,1.03501,1.03509,837
2025-01-02 10:30:00,1.03506,1.03506,1.03398,1.03405,1.03508,1.03508,1.034,1.03408,1623
2025-01-02 10:45:00,1.03406,1.03419,1.03135,1.03168,1.03409,1.03422,1.03139,1.03171,3199
2025-01-02 11:00:00,1.03166,1.03324,1.03157,1.03309,1.03171,1.03328,1.03161,1.03311,1616
2025-01-02 11:15:00,1.03309,1.0334,1.03218,1.03218,1.03312,1.03344,1.03223,1.03223,1254
2025-01-02 11:30:00,1.03218,1.0325,1.0315,1.03238,1.03221,1.03253,1.03151,1.03242,1042
2025-01-02 11:45:00,1.03238,1.03322,1.03213,1.03321,1.03241,1.03324,1.03216,1.03322,923
2025-01-02 12:00:00,1.03321,1.03342,1.03271,1.03297,1.03324,1.03345,1.03273,1.03299,1202
2025-01-02 12:15:00,1.03297,1.03326,1.03266,1.03293,1.03298,1.03327,1.03269,1.03294,923
2025-01-02 12:30:00,1.03292,1.03314,1.03231,1.03246,1.03293,1.03317,1.03234,1.03249,1044
2025-01-02 12:45:00,1.03245,1.03275,1.03148,1.03182,1.03248,1.03278,1.0315,1.03184,1471
2025-01-02 13:00:00,1.03181,1.03236,1.03136,1.03175,1.03183,1.0324,1.03137,1.03178,1621
2025-01-02 13:15:00,1.03176,1.03219,1.03127,1.03179,1.03178,1.03222,1.0313,1.03184,1516
2025-01-02 13:30:00,1.03177,1.03296,1.03112,1.03244,1.03185,1.03299,1.03118,1.03247,2920
2025-01-02 13:45:00,1.03243,1.03243,1.03116,1.03133,1.03246,1.03246,1.03119,1.03137,2078
2025-01-02 14:00:00,1.03134,1.03144,1.03062,1.03106,1.03136,1.03146,1.03065,1.0311,1617
2025-01-02 14:15:00,1.03107,1.032,1.03078,1.03158,1.0311,1.03204,1.03081,1.0316,1998
2025-01-02 14:30:00,1.03159,1.03239,1.03101,1.03117,1.0316,1.0324,1.03103,1.03123,2028
2025-01-02 14:45:00,1.03116,1.03168,1.03021,1.03038,1.03123,1.0317,1.03022,1.0304,2031
2025-01-02 15:00:00,1.03037,1.03087,1.03009,1.03038,1.0304,1.0309,1.03011,1.03041,2019
2025-01-02 15:15:00,1.0304,1.03082,1.02809,1.02855,1.03041,1.03084,1.0281,1.02859,2621
2025-01-02 15:30:00,1.02855,1.02971,1.02817,1.02918,1.02858,1.02974,1.0282,1.02922,3164
2025-01-02 15:45:00,1.02917,1.02923,1.02725,1.02741,1.0292,1.02926,1.02728,1.02744,3519
2025-01-02 16:00:00,1.0274,1.02762,1.02237,1.02574,1.02744,1.02766,1.02244,1.02577,5389
2025-01-02 16:15:00,1.02574,1.02624,1.02499,1.02531,1.02579,1.02626,1.025,1.02533,2780
2025-01-02 16:30:00,1.02531,1.02552,1.0241,1.02456,1.02534,1.02553,1.02412,1.02459,2710
2025-01-02 16:45:00,1.02456,1.02642,1.02429,1.02611,1.02458,1.02643,1.02432,1.02614,2219
2025-01-02 17:00:00,1.02611,1.02679,1.02557,1.02632,1.02612,1.02683,1.02559,1.02635,2142
2025-01-02 17:15:00,1.02632,1.02656,1.02565,1.02569,1.02634,1.02659,1.02567,1.02571,1702
2025-01-02 17:30:00,1.02568,1.02664,1.02513,1.02635,1.02569,1.02667,1.02516,1.02639,1461
